DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
VEN,CUC,382,1143738,4509793246
VEN,CUC,582,654803,2581907873
VEN,CUC,20681,806559,3226163409
VEN,CUC,11977,467103,186836996
VEN,CUC,833313,109164,4355152362
VEN,CUC,30760,15072,5916920544
VEN,CUC,16,83168,327933919
VEN,CUC,39,15012,59398881
VEN,CUC,316,247112,984284162
VEN,CUC,12,12312,48546585
VEN,CUC,14,2275,89703932
VEN,CUC,910,509405,2028707341
VEN,CUC,917,1767054,6967546933
VEN,CUC,44,62216,245319554
VEN,CUC,115,16882,665662324
VEN,CUC,331,210085,835048909
VEN,CUC,610,374946,1491545173
VEN,CUC,35,39821,157015397
VEN,CUC,17683,2471836,9796791657
VEN,CUC,14,21826,86060572
VEN,CUC,39,56547,222966517
VEN,CUC,569,304415,1212530607
VEN,CUC,2904,1696912,6726663308
VEN,CUC,273,262648,1035628943
VEN,CUC,53,102835,40548149
VEN,CUC,28,46957,185152859
VEN,CUC,76,11418,450215165
VEN,CUC,72,13548,534201704
VEN,CUC,73,49712,196698453
VEN,CUC,13,9399,37060538
VEN,CUC,536,20516,808952034
VEN,CUC,174,70206,276824364
VEN,CUC,56,52392,206583227
VEN,CUC,12,408,160875624
VEN,CUC,37,130839,515902102
VEN,CUC,308,491014,1936082932
VEN,CUC,144,1146269,4519773055
VEN,CUC,78,620304,2445877281
VEN,CUC,155,893854,3524493137
VEN,CUC,56,2732,1077235796
VEN,CUC,54,427794,1686804575
VEN,CUC,97,517471,2040403677
VEN,CUC,617,1317523,5195032714
VEN,CUC,942,211067,832243513
VEN,CUC,192,377235,1487448922
VEN,CUC,17,40851,161076718
VEN,CUC,49,129543,510791935
VEN,CUC,33,106172,418639381
VEN,CUC,52,116938,461090042
VEN,CUC,50,12367,48763452
VEN,CUC,50,104622,412527684
VEN,CUC,923,83303,3296419045
VEN,CUC,95,145062,572087341
VEN,CUC,66,127562,502980792
VEN,CUC,2118,4344346,1712988661
VEN,CUC,64,110232,434648082
VEN,CUC,168,437086,172344321
VEN,CUC,100,15553,613259455
VEN,CUC,97,128221,505579249
VEN,CUC,143,6894,271832488
VEN,CUC,292,134025,530304758
VEN,CUC,14,8162,3218301
VEN,CUC,14,71274,28103552
VEN,CUC,75,8808,347302082
VEN,CUC,72,247882,977406162
VEN,CUC,100,154432,608930008
VEN,CUC,646,372978,148562732
VEN,CUC,1154,13701,542115687
VEN,CUC,72,52008,205069104
VEN,CUC,4,1764,6955504
VEN,CUC,12,456,17980216
VEN,CUC,8,7256,28610625
VEN,CUC,354,906014,3572440382
VEN,CUC,5,304335,1178217735
VEN,CUC,20,3182,125467214
VEN,CUC,220,92053,3629677405
VEN,CUC,1051,3697207,1457819812
VEN,CUC,55,135706,535092829
VEN,CUC,3840,32640,1305113664
VEN,CUC,40,30974,122131411
VEN,CUC,1889,37392,147437777
VEN,CUC,66850,5448276,2151273572
VEN,CUC,2150,12000,47982120
VEN,CUC,88,53829,2152853174
VEN,CUC,36,592734,2370598141
VEN,CUC,296,49175,197841351
VEN,CUC,2076,303637,1221595414
VEN,CUC,93950,1965214,7827742144
VEN,CUC,16,54448,217760964
VEN,CUC,17,42349,169371861
VEN,CUC,24,665208,2660452831
VEN,CUC,7899,3722671,1441213464
VEN,CUC,1230,59675,238155764
VEN,CUC,60,571968,2287545978
VEN,CUC,12,5238,209490143
VEN,CUC,100000,13000,49982530
VEN,CUC,22,257,101335871
VEN,CUC,1,48187,186553561
VEN,CUC,3,85214,32990174
VEN,CUC,7,575446,2227810416
VEN,CUC,28,1454043,5629254772
VEN,CUC,10075,1250031,5029137219
VEN,CUC,564,537,216046377
VEN,CUC,1343568,3296811,1301759011
VEN,CUC,3128,749156,2958072432
VEN,CUC,27900,146250,5814538031
VEN,CUC,2483255,181046,7088729397
VEN,CUC,152001,1242895,4958591747
VEN,CUC,10,3955,156164757
VEN,CUC,85,169525,6693762435
VEN,CUC,29,20825,822283455
VEN,CUC,13,6525,257642235
VEN,CUC,94,84175,3323683545
VEN,CUC,23,44425,1754138895
VEN,CUC,21,43575,1720576305
VEN,CUC,172,15965,630384411
VEN,CUC,40,20,783086
VEN,CUC,20,4,153792
VEN,CUC,20,2,76896
VEN,CUC,200,2,768962
VEN,CUC,1,30,1197264
VEN,CUC,142,6068,242685412
VEN,CUC,96,48,18455
VEN,CUC,4,5476,21900878
VEN,CUC,15,8796,35178986
VEN,CUC,5,1945,7778891
VEN,CUC,2,1076,4303386
VEN,CUC,5,1115,4459364
VEN,CUC,150,750,2993160
VEN,CUC,13248,350,13794715
VEN,CUC,753,45,17924175
VEN,CUC,205,50,197427
VEN,CUC,60,15,5974725
VEN,CUC,406,490,194905095
VEN,CUC,400,960,37786512
VEN,CUC,3245,2397,955502791
VEN,CUC,400,960,37982784
VEN,CUC,400,960,37980672
VEN,CUC,4416,150,5999865
VEN,CUC,2,10,394854
VEN,CUC,10,20,789708
VEN,CUC,5,25,987135
VEN,CUC,1498537,3769004,1491304427
VEN,CUC,80,470,18909087
VEN,CUC,10,23,9253383
VEN,CUC,92,460,18506766
VEN,CUC,167,5692,2290011132
VEN,CUC,12,15115,602053122
VEN,CUC,502,19247,76663688
VEN,CUC,4,22800,88269060
VEN,CUC,12,6014,23954664
VEN,CUC,8,87575,3347160287
VEN,CUC,24624,2331624,928569258
VEN,CUC,3,8295,3304022925
VEN,CUC,2,220716,879144935
VEN,CUC,2,70616,28127412
VEN,CUC,2491012,7913851,3158322968
VEN,CUC,24288,8886,354629596
VEN,CUC,537504,2249659,8991785924
VEN,CUC,33447711,92596397,3683847786
VEN,CUC,10948668,40181994,1593489870
VEN,CUC,1408437,7083494,2823577374
VEN,CUC,3456,2070,81049401
VEN,CUC,673902,20387721,8084995097
VEN,CUC,559,199774,80812978
VEN,CUC,102,784,307780368
VEN,CUC,1425,362223,1465271724
VEN,CUC,34,110036,431976027
VEN,CUC,555597,5578749,2225669807
VEN,CUC,78129,892655,3561291754
VEN,CUC,19092,8144,3208156554
VEN,CUC,7761888,20006449,796717697
VEN,CUC,154719,6032315,2397924438
VEN,CUC,74923,338195,1337858836
VEN,CUC,3456,2174,866603084
VEN,CUC,108,690,27295572
VEN,CUC,436,178466,707725492
VEN,CUC,1748832,13541591,5367617646
VEN,CUC,88176,673457,2660060957
VEN,CUC,291888,2260915,9003771407
VEN,CUC,116103,837324,3302837157
VEN,CUC,4380,5682,2234497638
VEN,CUC,79157,21604,86190238
VEN,CUC,16544,129032,514779614
VEN,CUC,92329,346575,1382678291
VEN,CUC,8122,26568,1059943644
VEN,CUC,486,208798,819692924
VEN,CUC,540,77486,304192214
VEN,CUC,778,315,125670824
VEN,CUC,300,12365,494529519
VEN,CUC,3279474,9000489,3608146021
VEN,CUC,127716,461815,1850181716
VEN,CUC,167779,870734,3488824941
VEN,CUC,189456,6090751,2441518685
VEN,CUC,956,820575,3226985039
VEN,CUC,956,164016,645007681
VEN,CUC,95675,35105,1380535719
VEN,CUC,95675,2818,110820386
VEN,CUC,1912,329423,1295485594
VEN,CUC,956,2004059,7881142382
VEN,CUC,956,4727,185893529
VEN,CUC,1912,365635,1437892543
VEN,CUC,956,209424,823578728
VEN,CUC,956,997,39207922
VEN,CUC,10188,2596395,1043244055
VEN,CUC,49308,19877,7981172117
VEN,CUC,12384,5590,223568137
VEN,CUC,2304,1380,55192134
VEN,CUC,108,742,296757706
VEN,CUC,200,820,3271431
VEN,CUC,4608,3478,1391001754
VEN,CUC,44880,3478194,1387642887
VEN,CUC,2880,227519,907698426
VEN,CUC,9600,743998,296821722
VEN,CUC,20448,7200,28795896
VEN,CUC,15,394,15718827
VEN,CUC,27,27,10795977
VEN,CUC,1100,2,79998
VEN,CUC,5475,338,1352077
VEN,CUC,39,39,155996
VEN,CUC,52,16404,65444578
VEN,CUC,55,27,1079975
VEN,CUC,57,57,227692
VEN,CUC,15,15,60678
VEN,CUC,400,4,1600396
VEN,CUC,50,5,199995
VEN,CUC,60,6,23998
VEN,CUC,1000,10,399991
VEN,CUC,50,5,200049
VEN,CUC,5478,1850577,7339522527
VEN,CUC,2862,1449079,5733657822
VEN,CUC,13752,2269316,906048529
VEN,CUC,14544,56736,2264265676
VEN,CUC,3600,244115,976096268
VEN,CUC,26,39183,155037727
VEN,CUC,4800,557976,2231072615
VEN,CUC,2060,6113575,2418994902
VEN,CUC,4350,185505,741743596
VEN,CUC,402,52732,208647868
VEN,CUC,990,102087,40819589
VEN,CUC,120,16762,67023024
VEN,CUC,18,41736,166881813
VEN,CUC,360,23624,9446080
VEN,CUC,2,33773,135041678
VEN,CUC,456,95216,376746859
VEN,CUC,804,523872,2090710287
VEN,CUC,1104,413359,1641373078
VEN,CUC,96,34445,136290598
VEN,CUC,3120,18408,73464119
VEN,CUC,1500,78747,314870666
VEN,CUC,48,20609,82405292
VEN,CUC,36,15457,61804969
VEN,CUC,4032,443186,1772083647
VEN,CUC,144,31589,126308932
VEN,CUC,110,170955,678921841
VEN,CUC,240,94631,3783829998
VEN,CUC,18,67818,271170951
VEN,CUC,200,599974,2399002038
VEN,CUC,100,328111,1311955114
VEN,CUC,2136,286323,1144865377
VEN,CUC,74,461,18240662
VEN,CUC,2,24,959642
VEN,CUC,1647176,3951501,1576471081
VEN,CUC,210000,96475,3825424513
VEN,CUC,195264,585792,2337825577
VEN,CUC,29400,17024,6808629632
VEN,CUC,527378,1182992,4719605732
VEN,CUC,9720,14580,589793076
VEN,CUC,11880,17820,720858204
VEN,CUC,7800,61776,2498975107
VEN,CUC,5000,16750,67757435
VEN,CUC,25420,1476902,584636624
VEN,CUC,100800,83664,3279217651
VEN,CUC,47892,7009152,2791850379
VEN,CUC,1672,71529,2854636555
VEN,CUC,1172,1486404,5932059995
VEN,CUC,3834,2582832,1030433741
VEN,CUC,1609235,3693424,1473509972
VEN,CUC,10,1146,4506748
VEN,CUC,2288,2613293,1027700992
VEN,CUC,2136,787153,3095550016
VEN,CUC,508,190723,750035362
VEN,CUC,385000,179200,707650678
VEN,CUC,58800,31920,1274192987
VEN,CUC,43984,1037468,4139030459
VEN,CUC,39125,71907,2865420118
VEN,CUC,8208,12312,4924098216
VEN,CUC,13392,20088,8034054984
VEN,CUC,14400,11952,4769899776
VEN,CUC,2136,4038092,1594456779
VEN,CUC,199,750,29494425
VEN,CUC,65686,463904,1824344231
VEN,CUC,592,3300,12977547
VEN,CUC,7780,32061,1260827679
VEN,CUC,100,375,147472125
VEN,CUC,6,6,2394528
VEN,CUC,88319,300,1196865
VEN,CUC,15,105,4189094
VEN,CUC,20,1,399088
VEN,CUC,3,15,5984325
VEN,CUC,8709,55,21942525
VEN,CUC,3,15,5984325
VEN,CUC,28,140,558537
VEN,CUC,20,3,1197264
VEN,CUC,20,3,1197264
VEN,CUC,20,1,399088
VEN,CUC,10,5,199544
VEN,CUC,3,15,5984325
VEN,CUC,5,25,9973875
VEN,CUC,50,25,99772
VEN,CUC,1200,15996,6329233296
VEN,CUC,172794,189999,726185677
VEN,CUC,7838,559642,2214369079
VEN,CUC,34000,52666,2067546028
VEN,CUC,64000,112640,4410340352
VEN,CUC,18935041,2947193,1172014595
VEN,CUC,138624,860998,3428924535
VEN,CUC,55114,30143,1193944381
VEN,CUC,126,639,250195977
VEN,CUC,9928,2601888,1036371019
VEN,CUC,24824,11920542,4669104844
VEN,CUC,140672,3109033,1226761636
VEN,CUC,351,20769,813195656
VEN,CUC,229,102396,405156396
VEN,CUC,14400,10800,43193844
VEN,CUC,3200,3304,1321411672
VEN,CUC,8040,7938,3174747534
VEN,CUC,4800,4284,1713355812
VEN,CUC,65398,2421339,9741555277
VEN,CUC,34000,1193944,4773997023
VEN,CUC,68000,21930,8701603918
VEN,CUC,796930,318772,1261890412
VEN,CUC,23136,308272,1210204969
VEN,CUC,815,1597441,6426840605
VEN,CUC,45600,12768,494306736
VEN,CUC,22320,1773556,6985764488
VEN,CUC,42680,124078,48362521
VEN,CUC,148996,1670658,6568347036
VEN,CUC,3486,291133,1147594046
VEN,CUC,1050336,1808912,7205167832
VEN,CUC,1400,1031207,4148762314
VEN,CUC,33000,20790,831290229
VEN,CUC,31060,45839,1832876999
VEN,CUC,400,369713,1487433038
VEN,CUC,189,79673,317859417
VEN,CUC,9648,79066,3149317379
VEN,CUC,246,15154,609663953
VEN,CUC,4605,207151,81964679
VEN,CUC,144,25321,99648233
VEN,CUC,10311,460202,1833053594
VEN,CUC,44,312505,1236507283
VEN,CUC,6812,182796,728103887
VEN,CUC,426,36183,141672003
VEN,CUC,1800,696,27722724
VEN,CUC,844,4254915,1694796468
VEN,CUC,22932,2537449,1012327966
VEN,CUC,13003,2042708,8218243252
VEN,CUC,84713,1816878,7069412933
VEN,CUC,15000,123186,4914567063
VEN,CUC,34450,3294,1293148638
VEN,CUC,498,90302,357303341
VEN,CUC,1200,1768,699555168
VEN,CUC,135,34232,135447808
VEN,CUC,10545,22237,879864721
VEN,CUC,230,179948,712011048
VEN,CUC,2165,1078869,4268825704
VEN,CUC,1200,780,30862728
VEN,CUC,194,8441,333990111
VEN,CUC,8600,3549,1389586107
VEN,CUC,1398453,6727045,2673774922
VEN,CUC,22,144728,577399592
VEN,CUC,242935,2241459,8928067415
VEN,CUC,258601,1770564,6950827034
VEN,CUC,680893,518488,2035464635
VEN,CUC,41192,503055,2011470448
VEN,CUC,75195,9183,367183173
VEN,CUC,35711,436118,1743822184
VEN,CUC,771154,907541,362686919
VEN,CUC,44685,62709,25018069
VEN,CUC,251488,307129,1228058377
VEN,CUC,190815,23303,931772785
VEN,CUC,279469,3413,1364691463
VEN,CUC,484243,591376,2364622849
VEN,CUC,34051,41584,166274039
VEN,CUC,4860,7452,2972261757
VEN,CUC,3471,11815,47136533
VEN,CUC,11362,165406,659895507
VEN,CUC,44903,560945,2237918124
VEN,CUC,1800,300,1199553
VEN,CUC,20,2699,107919784
VEN,CUC,246,17836,713174243
VEN,CUC,49,240,9596424
VEN,CUC,32610,876355,3494168158
VEN,CUC,320,132789,529768354
VEN,CUC,6,50995,203447102
VEN,CUC,16,55438,221172672
VEN,CUC,16,153894,613967807
VEN,CUC,1,7296,2856697728
VEN,CUC,1,14567,5703606881
VEN,CUC,25,287761,1150615236
VEN,CUC,16,15349,612356029
VEN,CUC,1100,660,26390166
VEN,CUC,2000,400,1599404
VEN,CUC,25,57678,230626059
VEN,CUC,9613,138828,555105145
VEN,CUC,62,220038,879824143
VEN,CUC,148,1200,4798212
VEN,CUC,467,73267,2929588321
VEN,CUC,1,2477958,9702271091
VEN,CUC,24,27467,109580969
VEN,CUC,100,99,39433185
VEN,CUC,14,69474,277169996
VEN,CUC,32,2747456,1105359245
VEN,CUC,98,3007,11977332
VEN,CUC,816,144333,569021151
VEN,CUC,48984,1462002,5823373266
VEN,CUC,25080,6084,2388438468
VEN,CUC,1620,8020,314017486
VEN,CUC,8652,21601,8457720343
VEN,CUC,5076,2606589,1038907073
VEN,CUC,20238,1642468,6324925489
VEN,CUC,4320,29720,1163665796
VEN,CUC,10596,390204,1527816447
VEN,CUC,18000,3162955,1247162645
VEN,CUC,27740,341916,1367633228
VEN,CUC,3564,406296,1590823547
VEN,CUC,6624,825216,3284804762
VEN,CUC,8283,377892,1479609673
VEN,CUC,60000,40800,159749544
VEN,CUC,6000,3840,150352512
VEN,CUC,3502,334044,1351281469
VEN,CUC,38362,829685,3337996988
VEN,CUC,1482,4752,1860612336
VEN,CUC,36137,177783,715258343
VEN,CUC,94051,261054,1050275063
VEN,CUC,35000,4200,16726500
VEN,CUC,31820,828566,316682068
VEN,CUC,5,480312,1942967708
VEN,CUC,29,28152,1121336388
VEN,CUC,1,10583,4215367645
VEN,CUC,594,19,754977
VEN,CUC,2368,7709,307061033
VEN,CUC,214,20973,83538604
VEN,CUC,823,476719,1865687812
VEN,CUC,88,1359546,5366310259
VEN,CUC,1,37,14737655
VEN,CUC,52320,204048,81262116
VEN,CUC,59,42096,164020746
VEN,CUC,705,253861,995980649
VEN,CUC,51582,974042,381275581
VEN,CUC,23885,1192632,4673515935
VEN,CUC,15,1,398315
VEN,CUC,21225,67972,266842438
VEN,CUC,3939,9191,36081752
VEN,CUC,300,398,15852937
VEN,CUC,1713,370302,1449104499
VEN,CUC,1425,1007,389855015
VEN,CUC,165,642,252034434
VEN,CUC,46905,194094,764054394
VEN,CUC,183,671,267269365
VEN,CUC,510,1656,65960964
VEN,CUC,2048,1506585,5917544521
VEN,CUC,96,120063,478228938
VEN,CUC,591,250647,983982473
VEN,CUC,8826,154035,6088563337
VEN,CUC,800,1262,50267353
VEN,CUC,33726,37230,1441340835
VEN,CUC,44,41288,162217443
VEN,CUC,440,13269,528524173
VEN,CUC,60,54,2150901
VEN,CUC,20,206,8205289
VEN,CUC,46864,204951,8198732936
VEN,CUC,1965402,8454549,3352148756
VEN,CUC,2115358,11869444,4732869836
VEN,CUC,4038,23374,9311630726
VEN,CUC,94690,5714185,224485442
VEN,CUC,31270,17571,6898629192
VEN,CUC,74530,598158,2354585502
VEN,CUC,54648,5792504,2316138517
VEN,CUC,767,7211,285258506
VEN,CUC,6518975,6089639,2436723716
VEN,CUC,51006,243322,9463425765
VEN,CUC,1032,45504,1771369459
VEN,CUC,539008,2468308,97246544
VEN,CUC,24964,1250736,4828182985
VEN,CUC,20167,116596,4640506238
VEN,CUC,143856,1024968,4007942744
VEN,CUC,114,92754,366923693
VEN,CUC,91,16898,668464602
VEN,CUC,36,6372,25206867
VEN,CUC,920,940759,3721529712
VEN,CUC,736,130776,517334162
VEN,CUC,541,184335,729207139
VEN,CUC,450,7114,281421303
VEN,CUC,4311,847231,3351544168
VEN,CUC,4874,636864,251935756
VEN,CUC,60,792,31330569
VEN,CUC,17622,35054,1398496857
VEN,CUC,8082,221202,8761519078
VEN,CUC,98479,1938802,7737171628
VEN,CUC,217372,2312317,9077624709
VEN,CUC,105354,1120725,4399708583
VEN,CUC,43533,26116,102240545
VEN,CUC,192,6144,241199308
VEN,CUC,24208,2113588,8297460362
VEN,CUC,1900,46968,1899958929
VEN,CUC,23004,4695489,1875118067
VEN,CUC,80000,37600,148139958
VEN,CUC,351000,122850,4875346501
VEN,CUC,14208,589824,2385967841
VEN,CUC,204048,1130112,4471581957
VEN,CUC,231856,1619616,6551703035
VEN,CUC,90,1680,67959696
VEN,CUC,3608,522016,2087286196
VEN,CUC,20160,294336,1176905439
VEN,CUC,9210,3599715,1439349642
VEN,CUC,268,465388,1860858571
VEN,CUC,39,350,13994785
VEN,CUC,40000,18800,76050136
VEN,CUC,20400,11016,4357797408
VEN,CUC,573,6372,2501500644
VEN,CUC,3249,47616,1869294643
VEN,CUC,3500,22800,90961740
VEN,CUC,40819,140149,5512512102
VEN,CUC,36719409,87495575,3457422465
VEN,CUC,3234127,6625607,2615261296
VEN,CUC,570676,15649901,6157605002
VEN,CUC,8064,5887,230501364
VEN,CUC,1513,39312,1590256886
VEN,CUC,8514,125862,5091394796
VEN,CUC,2268,127315,508098887
VEN,CUC,5000,507854,2026784371
VEN,CUC,124835,937699,3716206407
VEN,CUC,745875,15889626,6275942154
VEN,CUC,4299065,4101425,1604592685
VEN,CUC,1054944,70498,2809882419
VEN,CUC,10000,14500,56136025
VEN,CUC,25195,2444392,9596120781
VEN,CUC,115254,707629,2792498945
VEN,CUC,13200,121884,4784885506
VEN,CUC,10152,822744,3229903712
VEN,CUC,2,18706865,7479958677
VEN,CUC,13639,41160,164625006
VEN,CUC,7695234,188491,7496945326
VEN,CUC,58968,16614,664312451
VEN,CUC,1383518,3613812,1442229003
VEN,CUC,8000,13040,510572072
VEN,CUC,17901,384453,1534305788
VEN,CUC,123169,1270509,5070448957
VEN,CUC,4000,16720,654659896
VEN,CUC,32874,3221652,1285294174
VEN,CUC,1200,50400,201073320
VEN,CUC,839592,3093766,1242562721
VEN,CUC,7409988,14533025,5823168671
VEN,CUC,1560,7566,301849353
VEN,CUC,833112,436044,1743526294
VEN,CUC,190329,5703893,2243591986
VEN,CUC,383317,1851012,7401289991
VEN,CUC,3312,7998,31980082
VEN,CUC,182856,514884,2058768822
VEN,CUC,816462,1465291,5858980716
VEN,CUC,100,44762,178981304
VEN,CUC,29484,165203,660565847
VEN,CUC,175,207168,828363319
VEN,CUC,16296,372663,1487253313
VEN,CUC,1073569,2322987,9204015722
VEN,CUC,4754376,11749693,4664116496
VEN,CUC,1200,365471,1461339448
VEN,CUC,5965,710641,2841505144
VEN,CUC,172124,8965383,3585642173
VEN,CUC,1384,76243,304928541
VEN,CUC,775,600451,2400909328
VEN,CUC,670,5154,20393141
VEN,CUC,29808,71982,291183026
VEN,CUC,185136,521304,2108789366
VEN,CUC,1584,9061,357777209
VEN,CUC,4526246,9978436,3956006138
VEN,CUC,2780468,5605347,2230435402
VEN,CUC,1641024,4032279,1602167389
VEN,CUC,3918,3432206,1343856234
VEN,CUC,470,285074,1116187291
DEU,BOG,1,1132443,4384196452
DEU,BOG,1,2887537,1117895512
DEU,BOG,1,326341,130238777
DEU,BOG,13593,23528,93715553
DEU,BOG,4010,5554012,2200132931
DEU,MDE,508,292,11578865
DEU,MDE,1039,542,2167192
DEU,MDE,60,53274,206247627
DEU,MDE,1780,247889,9596898677
DEU,MDE,400,424326,1642756891
DEU,MDE,65,51332,198729271
ABW,BOG,12,14496,57344436
ABW,BOG,12,12876,5093591
ABW,BOG,22,3062,121129045
ABW,BOG,12,10428,41251916
ABW,BOG,88,36072,142696503
ABW,BOG,306,216833,857765328
ABW,BOG,57,47419,187583873
ABW,BOG,16,2688,106334054
ABW,BOG,207,27272,107884759
ABW,BOG,102,16131,638123
ABW,BOG,11,5566,22018428
ABW,BOG,6,552,22076853
ABW,BOG,20,295,117983185
ABW,BOG,19,1373,54912173
ABW,BOG,20,88,35194984
ABW,BOG,10,39,15597777
ABW,BOG,24,1452,58071723
ABW,BOG,159,7476,298997386
ABW,BOG,10,37,14797891
ABW,BOG,15,825,32995297
ABW,BOG,65,268,107184724
ABW,BOG,41,22421,89671219
ABW,BOG,11,9799,38763668
ABW,BOG,84,1884,75349261
ABW,BOG,80,5134,205330736
ABW,BOG,15,174,69590082
ABW,BOG,66,22257,89015313
ABW,BOG,90,4935,19737187
ABW,BOG,60,4186,167416139
ABW,BOG,15,60,2399658
ABW,BOG,429,165672,661837016
ABW,BOG,82,57354,227337154
ABW,BOG,73,4665,186573409
ABW,BOG,22,52146,206283318
ABW,BOG,36,1532,61271267
ABW,BOG,40,3018,120702797
ABW,BOG,204,149609,598350722
ABW,BOG,8,488,19517218
ABW,BOG,162,19758,78160277
ABW,BOG,45,4761,18833944
ABW,BOG,69,84401,335758974
ABW,BOG,10,124,49592932
ABW,BOG,15,165,65990595
ABW,BOG,2,2074,8204495
ABW,BOG,42,65974,261840984
ABW,BOG,23,39452,156067377
ABW,BOG,4195,3542,141659809
ABW,MDE,1605,55568,2123836744
ABW,MDE,48,88,35119744
ABW,MDE,32559,162467,638092174
ABW,MDE,96,24769,978450832
ABW,MDE,10,21969,86906727
ABW,MDE,181,35661,1408352338
ABW,MDE,15,21202,83014946
ABW,MDE,72,125501,496466895
ABW,MDE,72,111088,434957287
ABW,MDE,164,370544,1463226178
ABW,MDE,8,20893,81805078
ABW,MDE,179,327738,1293093225
ABW,MDE,203,20855,824141314
ABW,MDE,917,1118444,442041223
ABW,MDE,51,117402,464428223
ABW,MDE,7155,5592744,2204970175
SAU,BOG,4,1136,452412
SAU,BOG,8,1952,777384
SAU,BOG,16,2432,968544
SAU,BOG,4,656,261251
SAU,BOG,50,15928,6343326
SAU,BOG,12,3584,1427328
SAU,BOG,4,976,388692
SAU,BOG,1477,155428,61899201
SAU,BOG,2975,4451965,1743135732
ARG,BOG,13752,123455,4884818058
ARG,BOG,13,14170,548584465
ARG,BOG,16,68,2632586
ARG,BOG,157,641,2481599
ARG,BOG,21,93,360044
ARG,BOG,1096,2888,11180747
ARG,BOG,2,1942,7518355
ARG,BOG,2,2264,8764962
ARG,BOG,2,2418,9361166
ARG,BOG,2,598,2315127
ARG,BOG,8,8632,33418356
ARG,BOG,6,1062,4111479
AUS,BOG,9761,2777223,1117335135
AUT,BOG,1,734878,2932809912
BHS,BOG,200,1305,51980107
BHS,MDE,990,4806,191801692
BHS,MDE,18,102,40706976
BHS,MDE,160,16,62921
BHS,MDE,335,297844,118616373
BRB,MDE,163,126897,49127539
BEL,MDE,280,38192,1527110939
BEL,MDE,2,5051,19863512
BEL,MDE,1,1962,7715741
BEL,MDE,63,95219,374457278
BEL,MDE,1,2579,10142149
BEL,MDE,1,1446,5686525
BEL,MDE,1,94,3696634
BEL,MDE,27,32447,127600742
BOL,BOG,60,35047,138672567
BOL,BOG,140,238718,944549832
BOL,BOG,9,55055,219292323
BOL,BOG,435,342388,1363782762
BOL,BOG,4797,864968,3445297288
BOL,BOG,60,91104,362880897
BOL,MDE,900,1222514,4889945973
BOL,MDE,10,1337,53246025
BOL,MDE,93,71388,28430271
BOL,MDE,43,41849,166663642
BOL,MDE,50,3234,12879405
BOL,MDE,110,124566,488514172
BOL,MDE,45,3462,13787415
BOL,MDE,1127,52869,2080858471
BOL,MDE,1334,720301,2840491502
BOL,MDE,384,70584,278314828
BOL,MDE,1120,457396,1795636247
BOL,MDE,3,147,5796254
BOL,MDE,742,464809,1851101842
BOL,MDE,78,57295,228177337
BOL,MDE,45,41185,164019262
BOL,MDE,36,38016,15139872
BOL,MDE,406,476868,1876700948
BOL,MDE,70,49343,194251659
BOL,MDE,15,2529,100717425
BOL,MDE,175,212655,846898537
BOL,MDE,20,1742,6937515
BOL,MDE,34,43758,174266235
BOL,MDE,49,56908,22663611
BOL,MDE,31,30742,122430015
BOL,MDE,10,863,34368975
BOL,MDE,153,177927,708594277
BOL,MDE,44,35728,14228676
BOL,MDE,56,53684,21379653
BOL,MDE,10,928,369576
BOL,MDE,37,3932,1565919
BOL,MDE,49,43914,174887505
BOL,MDE,211,108505,424843732
BOL,MDE,62,65312,26010504
BOL,MDE,859,873471,3429643589
BOL,MDE,392,695244,2691602383
BOL,MDE,24,4116,161159098
BOL,MDE,2,1754,6867664
BOL,MDE,6,273,10872225
BOL,MDE,1,125386,501532715
BOL,MDE,1017,535,21306375
BOL,MDE,214458,203725,814596448
BOL,MDE,5206,1876,750120476
BOL,MDE,1596,62126,2484114319
BOL,MDE,391,3519,1407075669
BOL,MDE,3102,2763412,1117497511
BOL,MDE,1224,2134456,8357313056
BOL,MDE,63,162198,635074915
BOL,MDE,6,9048,3542681
